var,type,nivel.error,date,rmsi,spread,bias,count,cr
v,231,700,2018-11-22T00:00:00Z,4.60080741751238,33.2359408387578,3.489238,300,7.22393654475722
v,231,850,2018-11-22T00:00:00Z,3.26013532695428,36.4761201152965,-1.56024913333333,600,11.1885294495961
v,231,900,2018-11-22T00:00:00Z,3.91855362750974,32.5896908115948,-2.30303166666667,360,8.31676529390914
v,231,950,2018-11-22T00:00:00Z,2.66551505115131,23.9363080589067,0.218566666666667,240,8.97999358456743
v,231,800,2018-11-22T00:00:00Z,0.78073935762455,25.7203401915156,0.298772666666667,300,32.9435680939301
v,231,500,2018-11-22T00:00:00Z,2.12563434407114,27.1386005533784,-1.06852333333333,120,12.7672949155502
v,231,1000,2018-11-22T00:00:00Z,1.0510184629814,20.9794685630986,0.551166666666667,60,19.9610847021532
v,233,300,2018-11-22T00:00:00Z,1.76140731679477,25.2084901503448,-5.2957075,120,14.3115620731136
t,133,250,2018-11-22T01:00:00Z,0,1.21502040830226,0.420598333333333,60,Inf
t,131,250,2018-11-22T01:00:00Z,0.249399531900034,1.28293202943494,-0.176663594444444,180,5.14408355004121
t,131,400,2018-11-22T01:00:00Z,0.176011571419826,2.14148705348659,0.623143333333333,60,12.1667401535702
t,131,850,2018-11-22T01:00:00Z,0.0555703633109272,17.4004443738559,-1.05567038939394,660,313.124538641164
t,131,800,2018-11-22T01:00:00Z,0.199395495078466,7.90065193940104,0.340247625,240,39.6230212537749
t,131,750,2018-11-22T01:00:00Z,0.155674705126906,12.5593282179173,-0.137171765222222,180,80.6767432620411
t,131,700,2018-11-22T01:00:00Z,0.130549872209566,17.1635559929791,0.0654216666666667,60,131.471258473752
t,131,650,2018-11-22T01:00:00Z,0.0817989623855493,15.9178175106638,-0.576543333333333,60,194.596814512599
t,133,300,2018-11-22T01:00:00Z,0.10943942924033,346.913731143522,0.0133943333333333,180,3169.91539111281
t,131,1000,2018-11-22T01:00:00Z,0.0740493121510183,257.966404963339,-0.988811277777778,180,3483.71102269303
t,131,950,2018-11-22T01:00:00Z,0.0684263004711851,263.131787067283,-0.734571066666667,300,3845.47732750932
t,131,900,2018-11-22T01:00:00Z,0.0333211374673701,90.4301096963749,-0.505309,180,2713.8962403348
u,233,250,2018-11-22T01:00:00Z,0.253686954373143,12.9634637023467,2.08453333333333,60,51.1002378280715
u,231,250,2018-11-22T01:00:00Z,8.79480898462754,28.3218626537019,1.45025166666667,180,3.22029309598489
u,231,400,2018-11-22T01:00:00Z,3.4742162280561,21.8622874761172,-2.52073,60,6.29272504675095
u,231,850,2018-11-22T01:00:00Z,0.698786274222682,20.5585126989621,-0.411101696969697,660,29.4203155633403
