var,type,date,mean.y,sd.y
t,181,2018-11-21T09:00:00Z,-0.0264158750105135,1.08962697875159
t,187,2018-11-21T09:00:00Z,-0.750438129095651,1.15709697801027
u,281,2018-11-21T09:00:00Z,0.0851127821387753,0.698682410766805
u,287,2018-11-21T09:00:00Z,0.199161856154491,0.573822095829861
v,281,2018-11-21T09:00:00Z,0.420251146640053,0.669421509188926
v,287,2018-11-21T09:00:00Z,0.782441853954966,0.766721398622922
t,187,2018-11-21T10:00:00Z,0.1634396332098,1.38693695746561
t,181,2018-11-21T10:00:00Z,0.615728232835702,1.23730689969328
u,287,2018-11-21T10:00:00Z,0.165179039799415,0.625140752073648
u,281,2018-11-21T10:00:00Z,0.0186256036899788,0.828793888542454
v,287,2018-11-21T10:00:00Z,0.684374706140024,0.814167809346007
v,281,2018-11-21T10:00:00Z,0.405744875519049,0.765623991317182
t,187,2018-11-21T11:00:00Z,1.23339123941427,1.17612067620631
t,181,2018-11-21T11:00:00Z,1.10103562232759,1.05818079873137
u,287,2018-11-21T11:00:00Z,0.0404115701594577,0.659554635243693
u,281,2018-11-21T11:00:00Z,0.0482657050617388,0.784145442930167
v,287,2018-11-21T11:00:00Z,0.556969324570193,0.802924458481266
v,281,2018-11-21T11:00:00Z,0.402733965872791,0.748669595578113
t,181,2018-11-21T12:00:00Z,1.33369643678363,1.23431299091416
t,187,2018-11-21T12:00:00Z,1.74305393975449,0.993950777487825
u,281,2018-11-21T12:00:00Z,-0.0168576716491235,1.00721477955976
u,287,2018-11-21T12:00:00Z,0.0209555350827315,0.760639690593259
v,281,2018-11-21T12:00:00Z,0.519616937319288,0.913638760906494
v,287,2018-11-21T12:00:00Z,0.580802091801363,0.815964438720768
t,187,2018-11-21T13:00:00Z,1.81137689623127,0.946634794155992
t,181,2018-11-21T13:00:00Z,1.12969375030216,1.32596131218078
u,287,2018-11-21T13:00:00Z,-0.0344289167852219,0.797686816858129
u,281,2018-11-21T13:00:00Z,0.0569647907287891,0.975226721101596
v,287,2018-11-21T13:00:00Z,0.672453363871002,0.860692564786608
v,281,2018-11-21T13:00:00Z,0.69287272680523,0.95134071553747
t,187,2018-11-21T14:00:00Z,1.98449820943697,0.978301875610521
t,181,2018-11-21T14:00:00Z,1.09361630070041,1.40205309287287
u,287,2018-11-21T14:00:00Z,0.0264894210256483,0.714293270859205
u,281,2018-11-21T14:00:00Z,0.0856435169405965,0.786475815485012
v,287,2018-11-21T14:00:00Z,0.60926671394574,0.885650739453016
v,281,2018-11-21T14:00:00Z,0.698158503289912,0.823062283351677
t,181,2018-11-21T15:00:00Z,1.29878757445368,1.60610138387752
t,187,2018-11-21T15:00:00Z,1.96963023118919,0.982758566905281
u,281,2018-11-21T15:00:00Z,-0.0766074822772545,1.13919119709381
u,287,2018-11-21T15:00:00Z,0.118988658709097,0.787003717928669
v,281,2018-11-21T15:00:00Z,0.685784910362211,0.973604312838917
v,287,2018-11-21T15:00:00Z,0.696357944661295,0.905254418171519
t,187,2018-11-21T16:00:00Z,1.7941861320367,0.979912454684792
t,181,2018-11-21T16:00:00Z,1.0564359397675,1.35660221914786
u,287,2018-11-21T16:00:00Z,0.225052888835819,0.861670456233619
u,281,2018-11-21T16:00:00Z,-0.0295661939801734,1.2265196618262
v,287,2018-11-21T16:00:00Z,0.7556075466216,0.952407523065354
v,281,2018-11-21T16:00:00Z,0.690226218364558,0.99795332171609
t,187,2018-11-21T17:00:00Z,1.62911159048846,1.00706097545319
t,181,2018-11-21T17:00:00Z,0.954923180461479,1.38263594028803
u,287,2018-11-21T17:00:00Z,0.212034962269327,0.862148692611659
u,281,2018-11-21T17:00:00Z,0.139275227114152,1.09806834465528
v,287,2018-11-21T17:00:00Z,0.805686627268523,0.977126749932828
v,281,2018-11-21T17:00:00Z,0.641100408580988,0.927576197866111
t,187,2018-11-21T18:00:00Z,1.52869426343224,1.04784452798861
t,181,2018-11-21T18:00:00Z,1.06246161746111,1.51741949552177
u,287,2018-11-21T18:00:00Z,0.273266017089157,0.928679744616634
u,281,2018-11-21T18:00:00Z,0.172320185711992,1.15900276382896
v,287,2018-11-21T18:00:00Z,0.812024468515099,0.951983646152834
v,281,2018-11-21T18:00:00Z,0.57861793520311,0.980631270790076
t,187,2018-11-21T19:00:00Z,1.23605975709198,1.07857632580403
t,181,2018-11-21T19:00:00Z,0.729433619973478,1.56680496164294
u,287,2018-11-21T19:00:00Z,0.306940864216613,0.941174442699099
u,281,2018-11-21T19:00:00Z,0.256457029918856,1.13983210534706
v,287,2018-11-21T19:00:00Z,0.853145933071182,0.929944878145247
v,281,2018-11-21T19:00:00Z,0.695499740801338,0.909595001833485
t,187,2018-11-21T20:00:00Z,0.903958964363007,1.0666710663542
t,181,2018-11-21T20:00:00Z,0.435141630349085,1.48250869619248
u,287,2018-11-21T20:00:00Z,0.362941879279973,0.948592029189668
u,281,2018-11-21T20:00:00Z,0.278443136794048,1.19171022459282
v,287,2018-11-21T20:00:00Z,0.881771219213846,0.965758543047905
v,281,2018-11-21T20:00:00Z,0.731766738838898,0.898517038571575
t,181,2018-11-21T21:00:00Z,0.221508809872119,1.08798199294081
t,187,2018-11-21T21:00:00Z,0.496586301729264,1.0029164494023
u,281,2018-11-21T21:00:00Z,0.295303130695073,0.944960567129936
u,287,2018-11-21T21:00:00Z,0.408428588708471,0.929225030129027
v,281,2018-11-21T21:00:00Z,0.689419498833114,0.814736269239773
v,287,2018-11-21T21:00:00Z,0.830353813624635,0.921888003101711
t,187,2018-11-21T22:00:00Z,0.0504518299720564,1.07288255270383
t,181,2018-11-21T22:00:00Z,-0.125864520119317,1.12467707265702
u,287,2018-11-21T22:00:00Z,0.534092323100363,0.833077856834065
u,281,2018-11-21T22:00:00Z,0.331947146331933,0.841903899478856
v,287,2018-11-21T22:00:00Z,0.838549526281399,0.818128201065417
v,281,2018-11-21T22:00:00Z,0.683096225769109,0.691289785240018
t,187,2018-11-21T23:00:00Z,-0.329945994868625,1.22248871842709
t,181,2018-11-21T23:00:00Z,-0.430575640795234,1.32412685400723
u,287,2018-11-21T23:00:00Z,0.638022649912137,0.738325289931152
u,281,2018-11-21T23:00:00Z,0.342352502064909,0.848212984643784
v,287,2018-11-21T23:00:00Z,0.839226946507896,0.708120254336209
v,281,2018-11-21T23:00:00Z,0.667165362712559,0.632164411059934
t,181,2018-11-22T00:00:00Z,-0.146043163445958,1.26609461867537
t,187,2018-11-22T00:00:00Z,-0.226256878968375,1.15793074430821
u,281,2018-11-22T00:00:00Z,0.284275126947778,0.817897449780605
u,287,2018-11-22T00:00:00Z,0.558764389791351,0.625988355829424
v,281,2018-11-22T00:00:00Z,0.534156606751188,0.595626435648962
v,287,2018-11-22T00:00:00Z,0.762217533895237,0.65669994097683
t,187,2018-11-22T01:00:00Z,-0.11240974700422,1.14198474833204
t,181,2018-11-22T01:00:00Z,-0.0831068182755004,1.0538571101238
u,287,2018-11-22T01:00:00Z,0.457840170216528,0.642430076217524
u,281,2018-11-22T01:00:00Z,0.173040304387221,0.848706311986104
v,287,2018-11-22T01:00:00Z,0.581927822575678,0.649766930251956
v,281,2018-11-22T01:00:00Z,0.507201749535581,0.596262691667167
t,187,2018-11-22T02:00:00Z,0.0486752482192827,1.08311163624383
t,181,2018-11-22T02:00:00Z,-0.00135700861556812,1.12774017343462
u,287,2018-11-22T02:00:00Z,0.4672182345926,0.622875390470666
u,281,2018-11-22T02:00:00Z,0.26744680787229,0.856821257503171
v,287,2018-11-22T02:00:00Z,0.431683958488286,0.66326520089922
v,281,2018-11-22T02:00:00Z,0.432864335319052,0.669281977995576
t,181,2018-11-22T03:00:00Z,0.141885578091262,1.10075132365629
t,187,2018-11-22T03:00:00Z,-0.0136555742220282,1.0571694567361
u,281,2018-11-22T03:00:00Z,0.27467528723907,0.892234299355547
u,287,2018-11-22T03:00:00Z,0.415389281408521,0.590709561463328
v,281,2018-11-22T03:00:00Z,0.344880938400422,0.740128321342105
v,287,2018-11-22T03:00:00Z,0.310634443672136,0.678993696818756
t,187,2018-11-22T04:00:00Z,-0.100960063102995,1.04147716735676
t,181,2018-11-22T04:00:00Z,-0.0281278445969331,0.897320434288379
u,287,2018-11-22T04:00:00Z,0.271251859738356,0.599293912357149
u,281,2018-11-22T04:00:00Z,0.254255947464378,0.814283250245681
v,287,2018-11-22T04:00:00Z,0.166250329262282,0.614908975864087
v,281,2018-11-22T04:00:00Z,0.331785249330429,0.656610363180689
t,187,2018-11-22T05:00:00Z,-0.166115485905517,1.1012154762658
t,181,2018-11-22T05:00:00Z,-0.110747917693712,0.889157130474221
u,287,2018-11-22T05:00:00Z,0.270646402850495,0.601959014717649
u,281,2018-11-22T05:00:00Z,0.326508017214877,0.707659864009164
v,287,2018-11-22T05:00:00Z,0.0667121944321489,0.601760942123092
v,281,2018-11-22T05:00:00Z,0.297730570515092,0.613359880091409
t,181,2018-11-22T06:00:00Z,-0.0888266876821425,0.99487458822865
t,187,2018-11-22T06:00:00Z,-0.287190725659608,1.06339466963596
u,281,2018-11-22T06:00:00Z,0.282826997927981,0.769088990407503
u,287,2018-11-22T06:00:00Z,0.268263426207251,0.637787935638293
v,281,2018-11-22T06:00:00Z,0.274738537867318,0.645839896324502
v,287,2018-11-22T06:00:00Z,0.0661647410350447,0.600869155805126
t,187,2018-11-22T07:00:00Z,-0.37200834685449,1.026110220766
t,181,2018-11-22T07:00:00Z,-0.267037221247429,1.04127066385001
u,287,2018-11-22T07:00:00Z,0.226220770248853,0.628432469780552
u,281,2018-11-22T07:00:00Z,0.293932813572703,0.791592393729897
v,287,2018-11-22T07:00:00Z,-0.0308557449682026,0.625054237908567
v,281,2018-11-22T07:00:00Z,0.280976755036382,0.564592598276104
t,187,2018-11-22T08:00:00Z,-0.465146481627821,1.01658893296448
t,181,2018-11-22T08:00:00Z,-0.365099541849243,1.20367245450951
u,287,2018-11-22T08:00:00Z,0.188944828406771,0.667606685286731
u,281,2018-11-22T08:00:00Z,0.236977919938854,0.783741850296269
v,287,2018-11-22T08:00:00Z,-0.118371631660695,0.652905242596471
v,281,2018-11-22T08:00:00Z,0.225992102999369,0.602726540291103
t,181,2018-11-22T09:00:00Z,-0.27780216946887,1.32428316556057
t,187,2018-11-22T09:00:00Z,-0.50151189719242,1.08640489686203
u,281,2018-11-22T09:00:00Z,0.237806201544708,0.799094594835068
u,287,2018-11-22T09:00:00Z,0.195903478065482,0.745993996943012
v,281,2018-11-22T09:00:00Z,0.16058503178222,0.658422464055296
v,287,2018-11-22T09:00:00Z,-0.136730931279922,0.636184505565007
t,187,2018-11-22T10:00:00Z,-0.0339800903317071,1.32661908000265
t,181,2018-11-22T10:00:00Z,0.154924791664696,1.35763659433215
u,287,2018-11-22T10:00:00Z,0.117329020142459,0.746451147936578
u,281,2018-11-22T10:00:00Z,0.157968745622057,0.84706672948722
v,287,2018-11-22T10:00:00Z,-0.183045026029898,0.675368109752143
v,281,2018-11-22T10:00:00Z,0.0964847781015387,0.723432409875183
t,187,2018-11-22T11:00:00Z,0.285561773795683,1.41399731908027
t,181,2018-11-22T11:00:00Z,0.643729988974759,1.31467295544257
u,287,2018-11-22T11:00:00Z,0.126562431542117,0.726110884734496
u,281,2018-11-22T11:00:00Z,0.0668277837294465,0.736747821774619
v,287,2018-11-22T11:00:00Z,-0.161726493055935,0.806116570043077
v,281,2018-11-22T11:00:00Z,-0.0117678547053621,0.82948671101005
t,181,2018-11-22T12:00:00Z,0.620198387004727,1.60189488960301
t,187,2018-11-22T12:00:00Z,0.172294376248816,1.28503248753108
u,281,2018-11-22T12:00:00Z,-0.0196015460201627,0.830457309241854
u,287,2018-11-22T12:00:00Z,0.177335120717709,0.740991912812891
v,281,2018-11-22T12:00:00Z,-0.0049070774730111,0.978302468742611
v,287,2018-11-22T12:00:00Z,-0.179660607524021,0.95454335103942
t,187,2018-11-22T13:00:00Z,-0.0581451422186563,1.29277259591809
t,181,2018-11-22T13:00:00Z,0.408526760634049,1.41070284108226
u,287,2018-11-22T13:00:00Z,0.161501499551354,0.764224048864252
u,281,2018-11-22T13:00:00Z,0.0594346619277314,0.739142841102483
v,287,2018-11-22T13:00:00Z,-0.155917202082576,0.879139348200912
v,281,2018-11-22T13:00:00Z,0.0866410009164694,0.886059027993522
t,187,2018-11-22T14:00:00Z,-0.150590909938947,1.38332155079516
t,181,2018-11-22T14:00:00Z,0.323014030756609,1.371236096048
u,287,2018-11-22T14:00:00Z,0.247642532099298,0.766683264656828
u,281,2018-11-22T14:00:00Z,0.0100575496744833,0.757904041427265
v,287,2018-11-22T14:00:00Z,-0.230632256778601,0.920034786182752
v,281,2018-11-22T14:00:00Z,0.0556208336703597,0.92867495133181
t,187,2018-11-22T15:00:00Z,-0.162397192962325,1.37718968704229
t,181,2018-11-22T15:00:00Z,0.293475141798319,1.31992517062168
u,287,2018-11-22T15:00:00Z,0.264635396450255,0.734805376917141
u,281,2018-11-22T15:00:00Z,-0.0936172728900861,0.720058559185043
v,287,2018-11-22T15:00:00Z,-0.333264210989822,0.951548239739642
v,281,2018-11-22T15:00:00Z,-0.0538592672359392,0.948120673898558
t,187,2018-11-22T16:00:00Z,-0.255936712189659,1.39449487843403
t,181,2018-11-22T16:00:00Z,0.128208037651047,1.30764854913069
u,287,2018-11-22T16:00:00Z,0.194023519537554,0.752601544733649
u,281,2018-11-22T16:00:00Z,-0.0763824559135518,0.729895596965458
v,287,2018-11-22T16:00:00Z,-0.43774430505931,0.901819830287507
v,281,2018-11-22T16:00:00Z,-0.215006122344432,0.889641635428377
t,187,2018-11-22T17:00:00Z,-0.360121988955354,1.53354833302636
t,181,2018-11-22T17:00:00Z,0.0706021357917672,1.22207277813097
u,287,2018-11-22T17:00:00Z,0.182951019681886,0.758044953048302
u,281,2018-11-22T17:00:00Z,0.0260870045525065,0.682276196713351
v,287,2018-11-22T17:00:00Z,-0.495257583641646,0.83609684981124
v,281,2018-11-22T17:00:00Z,-0.172076084870981,0.878543866844174
t,187,2018-11-22T18:00:00Z,-0.542404241207103,1.53763500275161
t,181,2018-11-22T18:00:00Z,0.094588718004702,1.40332208773548
u,287,2018-11-22T18:00:00Z,0.0954825387025644,0.776232175362611
u,281,2018-11-22T18:00:00Z,-0.0164460172759916,0.757333657741849
v,287,2018-11-22T18:00:00Z,-0.476849390493336,0.827056252378377
v,281,2018-11-22T18:00:00Z,-0.0974775273603303,0.815618707916793
t,187,2018-11-22T19:00:00Z,-0.537085264045796,1.3548974822591
t,181,2018-11-22T19:00:00Z,-0.111041107475017,1.36775517079594
u,287,2018-11-22T19:00:00Z,0.134750506516755,0.712395338139275
u,281,2018-11-22T19:00:00Z,0.0523863881569004,0.689616790620366
v,287,2018-11-22T19:00:00Z,-0.46068247558962,0.810074074064189
v,281,2018-11-22T19:00:00Z,-0.238532363821802,0.86246585180821
t,187,2018-11-22T20:00:00Z,-0.546077454295232,1.26382353466977
t,181,2018-11-22T20:00:00Z,-0.0302537421540764,1.5359365335735
u,287,2018-11-22T20:00:00Z,0.142671972656517,0.760343004137025
u,281,2018-11-22T20:00:00Z,0.127528506558517,0.691743913060198
v,287,2018-11-22T20:00:00Z,-0.334779865549043,0.784619913762581
v,281,2018-11-22T20:00:00Z,-0.117696716359899,0.768422944990807
t,187,2018-11-22T21:00:00Z,-0.658575872859913,1.35985941647367
t,181,2018-11-22T21:00:00Z,0.0989739070884969,1.86436381266637
u,287,2018-11-22T21:00:00Z,0.219233339474783,0.810786210904553
u,281,2018-11-22T21:00:00Z,0.0594656415317889,0.779774710929417
v,287,2018-11-22T21:00:00Z,-0.28986037828899,0.822056403405906
v,281,2018-11-22T21:00:00Z,-0.0763820861062566,0.790047690056259
t,187,2018-11-22T22:00:00Z,-0.815721476109896,1.34431617832796
t,181,2018-11-22T22:00:00Z,-0.244947776948104,1.43070444167259
u,287,2018-11-22T22:00:00Z,0.256471292801796,0.875967957910479
u,281,2018-11-22T22:00:00Z,-0.110137327523879,0.814786370783936
v,287,2018-11-22T22:00:00Z,-0.236404003028399,0.837081127004822
v,281,2018-11-22T22:00:00Z,-0.0946001258683066,0.799360357653357
t,187,2018-11-22T23:00:00Z,-1.03476568846503,1.38527916438997
t,181,2018-11-22T23:00:00Z,-0.443207147392681,1.47312639766228
u,287,2018-11-22T23:00:00Z,0.334240620197647,0.826507213376749
u,281,2018-11-22T23:00:00Z,0.10575122114989,0.765499332411195
v,287,2018-11-22T23:00:00Z,-0.225083708761794,0.830860171798495
v,281,2018-11-22T23:00:00Z,-0.237377269850986,0.742692937758167
t,181,2018-11-23T00:00:00Z,-0.399966213973157,1.36280885551936
t,187,2018-11-23T00:00:00Z,-1.0907351081215,1.24121477430566
u,281,2018-11-23T00:00:00Z,0.182739121110546,0.74955504423995
u,287,2018-11-23T00:00:00Z,0.333539253026759,0.775365157259124
v,281,2018-11-23T00:00:00Z,-0.245192867104438,0.728959920036408
v,287,2018-11-23T00:00:00Z,-0.175804469461569,0.80241868973498
t,187,2018-11-23T01:00:00Z,-1.1985113879157,1.21199714237941
t,181,2018-11-23T01:00:00Z,-0.505689760349028,1.39841600006229
u,287,2018-11-23T01:00:00Z,0.284276099248787,0.768327964168985
u,281,2018-11-23T01:00:00Z,0.134561228918081,0.719555998406095
v,287,2018-11-23T01:00:00Z,-0.239561492350809,0.768326755127483
v,281,2018-11-23T01:00:00Z,-0.301273649233606,0.66692801708702
t,187,2018-11-23T02:00:00Z,-1.26755037652089,1.24632168210469
t,181,2018-11-23T02:00:00Z,-0.509856702582572,1.40802554948385
u,287,2018-11-23T02:00:00Z,0.106870476274009,0.764569981900568
u,281,2018-11-23T02:00:00Z,0.037598835183422,0.747418123036301
v,287,2018-11-23T02:00:00Z,-0.190842032221054,0.761152104853756
v,281,2018-11-23T02:00:00Z,-0.262432254419541,0.710612348657229
t,187,2018-11-23T03:00:00Z,-1.54969778114624,1.41446687900263
t,181,2018-11-23T03:00:00Z,-0.563776814737637,1.64469734526236
u,281,2018-11-23T03:00:00Z,0.108407759770778,0.892115459881375
u,287,2018-11-23T03:00:00Z,0.117548767589986,0.839281565491331
v,281,2018-11-23T03:00:00Z,-0.31514678267839,0.838719727652829
v,287,2018-11-23T03:00:00Z,-0.322651550877202,0.853501161122186
t,187,2018-11-23T04:00:00Z,-1.39955108470814,1.26989449401406
t,181,2018-11-23T04:00:00Z,-0.630261088114982,1.2369980965064
u,287,2018-11-23T04:00:00Z,-0.0260875699723863,0.658666493529392
u,281,2018-11-23T04:00:00Z,-0.0211449686578889,0.688080459735652
v,287,2018-11-23T04:00:00Z,-0.256744516756574,0.758565289559548
v,281,2018-11-23T04:00:00Z,-0.319628715685356,0.692893081303257
t,187,2018-11-23T05:00:00Z,-1.48682371826979,1.28124890215042
t,181,2018-11-23T05:00:00Z,-0.705576378441373,1.32259920543334
u,287,2018-11-23T05:00:00Z,-0.0430208549172857,0.634826581085878
u,281,2018-11-23T05:00:00Z,0.0287589832189015,0.744499927383705
v,287,2018-11-23T05:00:00Z,-0.169965060252136,0.733315921650213
v,281,2018-11-23T05:00:00Z,-0.35235399161252,0.726005392646909
t,187,2018-11-23T06:00:00Z,-1.62130672487233,1.32432480358743
t,181,2018-11-23T06:00:00Z,-0.7283034948972,1.38016407565135
u,281,2018-11-23T06:00:00Z,0.00898736294776676,0.763122444950784
u,287,2018-11-23T06:00:00Z,0.0167256911548033,0.692002719943121
v,281,2018-11-23T06:00:00Z,-0.32293139905017,0.788364258147277
v,287,2018-11-23T06:00:00Z,-0.148517333403845,0.771930821472164
t,187,2018-11-23T07:00:00Z,-1.61384978284738,1.28367940703386
t,181,2018-11-23T07:00:00Z,-0.730563781906782,1.2343746107203
u,287,2018-11-23T07:00:00Z,0.0268875975180568,0.746414637742348
u,281,2018-11-23T07:00:00Z,-0.00682858288601227,0.708985737843944
v,287,2018-11-23T07:00:00Z,-0.22862647146965,0.793266955362518
v,281,2018-11-23T07:00:00Z,-0.379816298072586,0.789309345079535
t,187,2018-11-23T08:00:00Z,-1.44055738376472,1.19616606193977
t,181,2018-11-23T08:00:00Z,-0.608399473205687,1.07178853278928
u,287,2018-11-23T08:00:00Z,-0.0147452559500709,0.68796994723285
u,281,2018-11-23T08:00:00Z,-0.0577504097890047,0.616596414985581
v,287,2018-11-23T08:00:00Z,-0.201449317072482,0.774260152543502
v,281,2018-11-23T08:00:00Z,-0.309581689591033,0.715492234081962
t,187,2018-11-23T09:00:00Z,-1.48282518713218,1.23982507166303
t,181,2018-11-23T09:00:00Z,-0.597731746093158,1.19615031555877
u,287,2018-11-23T09:00:00Z,0.0374783075881684,0.658282253584822
u,281,2018-11-23T09:00:00Z,-0.000277059726120487,0.683902853387101
v,287,2018-11-23T09:00:00Z,-0.26463002392686,0.744555677127246
v,281,2018-11-23T09:00:00Z,-0.368804820576675,0.839163096122215
t,187,2018-11-23T10:00:00Z,-1.43508029222949,1.22998527758671
t,181,2018-11-23T10:00:00Z,-0.54479178687437,1.12099212178384
u,287,2018-11-23T10:00:00Z,0.0518040007483812,0.777790744785574
u,281,2018-11-23T10:00:00Z,-0.104648370815497,0.701329280487591
v,287,2018-11-23T10:00:00Z,-0.238729410708539,0.88504157271717
v,281,2018-11-23T10:00:00Z,-0.314707477039917,0.856674641994129
t,187,2018-11-23T11:00:00Z,-1.21989140195307,1.23109020560751
t,181,2018-11-23T11:00:00Z,-0.266215906589144,1.37976246569209
